ID;Name_lang;Description_lang;JournalEncounterID;CreatureDisplayInfoID;FileDataID;OrderIndex;UiModelSceneID
4772;Plague Doctor;;2145;86210;0;3;9
4773;Coalesced Blood;;2168;84871;0;2;9
4774;Hailstone Construct;;2197;80964;2176731;0;9
4775;Azurethos;;2199;58717;2176716;0;9
4792;Lion's Shieldbearer;;2212;85590;0;2;9
4793;The Lion's Roar;;2212;85236;2176752;0;9
4794;Lion's Engineer;;2212;85574;0;1;9
4795;Lion's Warcaster;;2212;85591;0;3;9
4796;Doom's Howl;;2213;85735;2176721;0;9
4797;Doom's Howl Warcaster;;2213;85738;0;3;9
4798;Doom's Howl Engineer;;2213;85736;0;1;9
4799;Doom's Howl Dreadshield;;2213;85737;0;2;9
4800;Dunegorger Kraulok;;2210;86780;2176723;0;9
4801;Ravenous Ranishu;;2210;76382;0;1;9
4802;Azerokk;;2114;83891;2176714;0;9
4803;Coin-Operated Crowd Pummeler;;2109;80443;2176718;0;9
4804;Rixxa Fluxflame;;2115;81489;2176745;0;9
4805;Mogul Razdunk;;2116;81816;2176740;0;9
4900;Bloodthirsty Crawg;;2195;78853;0;3;9
4901;Zul;;2195;84351;2176762;0;9
4902;Nazmani Bloodhexer;;2195;86108;0;2;9
4903;Nazmani Crusher;;2195;86102;0;1;9
4904;The Golden Serpent;;2165;84202;2176751;0;9
4905;Mchimba the Embalmer;;2171;83529;2176738;0;9
4906;Kula the Butcher;;2170;84272;0;2;9
4907;Aka'ali the Conqueror;;2170;84269;2176750;0;9
4908;Zanazal the Wise;;2170;84271;0;1;9
4909;King Dazar;;2172;84352;2176720;0;9
4916;Corruption Corpuscle;;2146;86494;0;1;9
4917;Chopper Redhook;;2132;84821;2176717;0;9
4918;Dread Captain Lockwood;;2173;88579;2176722;0;9
4919;Unbound Abomination;;2158;86632;2176756;0;9
4920;Overseer Korgus;;2096;81505;2176743;0;9
4921;Gorak Tul;;2129;85983;2176729;0;66
4922;Warbringer Yenajz;;2198;84332;2176760;0;9
4923;MOTHER;;2167;85630;2176741;0;67
4924;Vectis;;2166;85116;2176757;0;9
4925;Mythrax the Unraveler;;2194;84615;2176742;0;9
4926;Bile Oozeling;;2127;75044;0;2;9
4927;Sand-crusted Striker;;2143;78247;0;2;9
4928;Resistant Bacterium;;2167;84871;0;2;9
4929;Viral Contagion;;2167;81077;0;3;9
4936;Viq'Goth;;2140;87990;2176758;0;9
4938;Grong;;2325;88863;2497783;0;9
4939;Apetagonizer 3000;;2325;29080;0;2;9
4941;Ivus the Forest Lord;;2329;88956;2497782;0;9
4942;Frida Ironbellows;;2333;88795;2497778;0;9
4943;Anointed Disciple;;2333;89232;0;1;9
4944;Darkforged Crusader;;2333;89233;0;2;9
4948;Headhunter Gal'wana;;2335;48525;0;3;9
4949;Siegebreaker Roka;;2335;82629;0;4;9
4950;Bwonsamdi;;2335;75961;0;1;9
4951;King Rastakhan;;2335;89115;2497784;0;9
4952;Rastari Honorguard;;2335;79770;0;5;9
4953;Prelate Za'lan;;2335;83392;0;2;9
4956;Brother Joseph;;2337;89306;0;2;9
4958;Sister Katherine;;2337;89304;0;1;9
4959;Laminaria;;2337;90322;2497786;0;9
4966;Grong the Revenant;;2340;89250;2497780;0;9
4967;Death Specter;;2340;89722;0;1;9
4971;Rezani Disciple;;2344;89804;0;1;9
4972;Ra'wani Kanae;;2344;88796;2497789;0;9
4973;Zandalari Crusader;;2344;89805;0;2;9
4975;Ivus the Decayed;;2345;89962;2497781;0;9
4976;Uu'nat;;2332;88864;2497794;0;9
4977;Fa'thuul the Feared;;2328;89415;0;1;9
4978;Zaxasj the Speaker;;2328;88850;2497795;0;9
4979;High Tinker Mekkatorque;;2334;7006;2497788;0;9
4980;Spark Bot;;2334;28573;0;1;9
4981;Explosive Sheep;;2334;3886;0;2;9
4982;Lady Jaina Proudmoore;;2343;87892;2497785;0;9
4985;Flying Ape Wranglers;;2325;89712;0;1;9
4986;Opulence;;2342;89251;2497790;0;9
4987;Manceroy Flamefist;;2341;89012;2529383;0;9
4988;Mestrah;;2341;89013;0;1;9
4989;Ma'ra Grimfang;;2323;89008;2497787;0;9
4990;Anathos Firecaller;;2323;89010;0;1;9
4991;Pa'ku's Aspect;;2330;89050;2497779;0;9
4992;Kimbul's Aspect;;2330;89053;0;2;9
4993;Akunda's Aspect;;2330;89052;0;3;9
4994;Gonk's Aspect;;2330;89051;0;1;9
4996;Za'qul;;2349;90895;3012064;0;268
4999;Orgozoa;;2351;91613;3012054;0;9
5000;Zoatroid;;2351;90987;0;1;9
5004;Abyssal Commander Sivara;;2352;91072;3012047;0;9
5008;King Gobbamak;;2357;90502;3012050;0;9
5009;Scrapbone Scavenger;;2357;4905;0;1;9
5010;Stolen Shock Coil;;2357;91082;0;3;9
5011;Stolen Scrap Bot;;2357;90821;0;2;9
5016;Gunker;;2358;91907;3012048;0;9
5017;Squirt Bot;;2358;91631;0;1;9
5020;King Mechagon;;2331;91120;3012051;0;9
5021;Head Machinist Sparkflux;;2348;23397;3012053;0;9
5022;The Platinum Pummeler;;2336;91216;3012060;0;9
5023;Gnomercy 4.U.;;2336;91879;0;1;9
5024;K.U.-J.0.;;2339;90775;3012052;0;9
5025;Silivaz the Zealous;;2359;92223;3012057;0;9
5026;Pashmar the Fanatical;;2359;91617;0;1;9
5027;Cyranus;;2361;91697;0;2;9
5028;Aethanel;;2361;91696;0;1;9
5030;Azshara's Devoted;;2361;92040;0;4;9
5031;Tidemistress;;2361;91726;0;6;9
5032;Overzealous Hulk;;2361;80968;0;3;9
5033;Queen Azshara;;2361;86567;3012056;0;907
5034;Loyal Myrmidon;;2361;91759;0;7;9
5035;Horrific Summoner;;2349;32501;0;1;9
5036;Horrific Vision;;2349;92608;0;2;9
5037;Unleashed Nightmare;;2349;80423;0;3;64
5038;First Arcanist Thalyssra;;2349;67345;0;4;274
5039;Ulmath;;2362;90989;3012061;0;9
5040;Moon Priestess Liara;;2362;91569;0;1;9
5041;Guardian Tannin;;2362;91573;0;2;9
5042;Azshara's Indomitable;;2361;92328;0;5;9
5043;Blackwater Behemoth;;2347;91379;3012062;0;9
5044;Radiance of Azshara;;2353;89445;3012058;0;9
5045;Lady Ashvane;;2354;91478;3012055;0;9
5046;Trixie Tazer;;2360;92001;3012059;0;9
5047;Naeno Megacrash;;2360;92000;0;1;9
5048;HK-8 Aerial Oppression Unit;;2355;92099;3012049;0;9
5049;Wekemara;;2363;92425;3012063;0;9
5050;Spawn of Wekemara;;2363;91872;0;1;9
5051;Azsh'ari Witch;;2351;91258;0;3;9
5052;Dreadcoil Hulk;;2351;74020;0;4;9
5053;Zanj'ir Myrmidon;;2351;91317;0;2;9
5054;Mechacycle;;2360;91634;0;2;9
5062;Maut;;2365;92912;3256380;0;9
5063;Fury of N'Zoth;;2366;94720;3256376;0;9
5066;Vexiona;;2370;92621;3257677;0;86
5067;Sinister Soulcarver;;2370;93182;0;3;9
5068;Fanatical Cultist;;2370;93176;0;1;338
5069;Spellbound Ritualist;;2370;93187;0;2;67
5070;Void Ascendant;;2370;92689;0;5;337
5071;Tek'ris;;2372;92756;0;1;9
5072;Ka'zir;;2372;93287;3256378;0;9
5073;Aqir Darter;;2372;91810;0;2;9
5074;Aqir Drone;;2372;92906;0;3;9
5075;Dark Manifestation;;2365;93869;0;1;9
5079;Prophet Skitra;;2369;93448;3256384;0;64
5080;N'Zoth, the Corruptor;;2375;93507;3256381;0;333
5082;Queen Azshara;;2377;86567;0;1;908
5084;Dark Inquisitor Xanesh;;2377;93159;3256386;0;330
5086;Shad'har the Insatiable;;2367;19368;3256383;0;9
5087;Blood of Ny'alotha;;2374;69925;0;2;9
5088;Organ of Corruption;;2374;93504;0;1;334
5089;Growth-Covered Tentacle;;2366;93931;0;2;335
5090;Synthesis Growth;;2366;93174;0;5;64
5091;Horrific Hemorrhage;;2366;93200;0;3;64
5092;Mycelial Cyst;;2366;93171;0;6;64
5093;Nightmare Antigen;;2366;92610;0;4;9
5094;Gaze of Madness;;2366;90717;0;1;336
5097;Aqir Ravager;;2372;85193;0;4;64
5098;Grand Empress Shek'zara;;2378;92227;3284400;0;9
5101;Zara'thik Swarmguard;;2378;86379;0;1;9
5102;Zara'thik Ambershaper;;2378;86376;0;2;9
5104;Aqir Scarab;;2381;92906;0;1;9
5105;Vuk'laz the Earthbreaker;;2381;85193;3284401;0;9
5106;Image of Absolution;;2369;94424;0;1;64
5108;Ra-den;;2364;93871;3256382;0;65
5109;Crackling Stalker;;2364;65631;0;1;9
5110;Maw of Drest'agath;;2373;93542;0;2;336
5111;Eye of Drest'agath;;2373;93541;0;3;336
5112;Drest'agath;;2373;93543;3256377;0;331
5113;Tentacle of Drest'agath;;2373;94583;0;1;335
5114;Thrashing Tentacle;;2366;94788;0;7;335
5115;Iron-Willed Enforcer;;2370;93738;0;4;338
5118;Wrathion;;2368;93334;3256385;0;86
5119;Il'gynoth;;2374;93513;3256379;0;332
5132;Kryxis the Voracious;;2388;93853;3753153;0;64
5133;Void Hunter;;2364;60652;0;2;9
5134;Kul'tharok;;2389;96088;3753154;0;9
5135;Amarth, The Harvester;;2391;95231;3753146;0;67
5136;Reanimated Mage;;2391;96062;0;3;67
5137;Reanimated Warrior;;2391;96060;0;2;67
5138;Bonefang;;2391;94926;0;1;9
5140;Stitchflesh's Creation;;2392;94046;0;1;9
5144;Paceran the Virulent;;2397;98081;0;1;9
5145;Sathel the Accursed;;2397;98082;0;2;67
5146;Dessia the Decapitator;;2397;96820;3752153;0;67
5147;Xav the Unfallen;;2390;95439;3752199;0;64
5148;Xy'exa;;2398;93596;3753147;0;361
5149;Droman Oulfarran;;2400;95564;0;1;66
5150;Ingra Maloch;;2400;95497;3753152;0;67
5152;Gorechop;;2401;95106;3752169;0;9
5153;Azules;;2399;93471;3752177;0;9
5154;Kin-Tara;;2399;95068;0;1;65
5156;Doctor Ickus;;2403;96919;3752162;0;9
5157;Margrave Stradama;;2404;95794;3752180;0;9
5158;Tred'ova;;2405;95809;3752194;0;9
5159;Halkias;;2406;94941;3752171;0;65
5160;General Kaal;;2407;95721;3752167;0;358
5162;Hakkar the Soulflayer;;2408;95484;3752170;0;9
5163;Millhouse Manastorm;;2409;68818;0;1;9
5164;Millificent Manastorm;;2409;67422;3752193;0;9
5166;High Adjudicator Aleez;;2411;94503;3753150;0;355
5168;Ghastly Parishioner;;2411;90425;0;1;9
5170;Ventunax;;2416;92193;3752198;0;9
5171;Mordretha;;2417;96078;3752182;0;86
5172;Echelon;;2387;95060;3752165;0;358
5173;Artificer Xy'Mox;;2418;95375;3752156;0;362
5174;Fleeting Manifestation;;2415;94279;0;1;9
5175;Executor Tarvold;;2415;96156;3753148;0;9
5176;Globgrog;;2419;95844;3752168;0;66
5177;Slimy Morsel;;2419;96635;0;1;9
5178;Soul Infuser;;2422;95921;0;6;355
5179;Vile Occultist;;2422;95922;0;5;355
5180;Rockbound Vanquisher;;2422;95923;0;3;358
5181;Shade of Kael'thas;;2422;94481;0;1;9
5182;Kael'thas Sunstrider;;2422;94482;3753157;0;9
5184;Domina Venomblade;;2423;96475;3752163;0;9
5185;Sire Denathrius;;2424;92797;3752159;0;63
5186;Reanimated Crossbowman;;2391;96114;0;4;67
5187;Surgeon Stitchflesh;;2392;96477;3753158;0;9
5188;Vessel of Atonement;;2411;96296;0;2;9
5189;Blightbone;;2395;95467;3752157;0;9
5190;Carrion Worm;;2395;15963;0;1;9
5192;Nalthor the Rimebinder;;2396;96085;3753155;0;9
5193;Zolramus Siphoner;;2396;94091;0;1;67
5194;Bleakwing Assassin;;2422;96609;0;4;358
5195;Pestering Fiend;;2422;94498;0;7;9
5196;High Torturor Darithos;;2422;96156;0;2;9
5197;Shriekwing;;2393;95719;3752190;0;9
5198;Crimson Cabalist;;2424;93611;0;2;355
5200;General Kaal;;2425;95721;3753156;0;358
5201;Baroness Frieda;;2426;96836;0;1;355
5202;Castellan Niklaus;;2426;96835;3753159;0;355
5203;Lord Stavros;;2426;96837;0;2;355
5204;Remornia;;2424;96665;0;1;357
5205;Hungering Destroyer;;2428;94223;3752174;0;66
5206;Mueh'zala;;2410;96358;3752184;0;66
5207;Veteran Stoneguard;;2426;96708;0;3;9
5208;Begrudging Waiter;;2426;96005;0;4;9
5209;Sludgefist;;2394;95623;3752191;0;66
5210;Grand Proctor Beryllia;;2421;94781;3753149;0;355
5211;Oryphrion;;2414;93502;3752189;0;64
5212;Devos;;2412;95665;3752160;0;65
5213;Lord Chamberlain;;2413;95103;3752179;0;355
5214;Brood Assassin;;2423;96434;0;1;9
5216;Oozing Leftovers;;2401;94761;0;1;9
5220;Hecutis;;2429;95540;0;3;9
5221;Bargast;;2429;95538;0;2;9
5222;Huntsman Altimor;;2429;95643;3753151;0;355
5223;Margore;;2429;95539;0;1;9
5224;Lady Inerva Darkvein;;2420;96806;3752178;0;356
5225;Slimy Smorgasbord;;2419;95790;0;2;9
5226;Valinor;;2430;93501;3752195;0;65
5227;Mortanis;;2431;94814;3752183;0;360
5228;Oranomonos the Everbranching;;2432;98240;3752188;0;65
5229;Nurgash Muckformed;;2433;96694;3752187;0;65
5230;Stone Legion Goliath;;2425;95707;0;3;9
5231;Stone Legion Commando;;2425;96699;0;2;9
5232;Mistcaller;;2402;96451;3752181;0;9
5233;General Grashaal;;2425;98156;0;1;9
5234;The Tarragrue;;2435;99060;4071444;0;9
5236;Zo'phex;;2437;98515;4071449;0;9
5240;Hylbrande;;2448;70368;4071429;0;65
5241;Timecap'n Hooktail;;2449;100063;4071446;0;9
5243;Sylvanas Windrunner;;2441;95032;4071443;0;9
5248;Spiked Ball;;2443;100531;0;1;64
5249;Achillite;;2454;92534;0;1;64
5251;Venza Goldfuse;;2454;100564;0;2;9
5253;Orb of Torment;;2444;100681;0;1;478
5256;Rattlecage of Agony;;2444;106463;0;4;478
5257;Malicious Gauntlets;;2444;106461;0;3;478
5258;Helm of Suffering;;2444;106462;0;2;478
5259;Painsmith Raznal;;2443;100920;4079051;0;9
5261;Soulrender Dormazain;;2445;100569;4071442;0;9
5263;Skyja;;2439;100851;0;2;9
5264;Signe;;2439;100853;0;1;9
5265;Kyra;;2439;100852;4071445;0;9
5266;Soul Reaver;;2440;90017;0;1;9
5267;Frostbound Devoted;;2440;96988;0;2;9
5268;Kel'Thuzad;;2440;96238;4071435;0;9
5269;Unstoppable Abomination;;2440;96437;0;3;9
5270;Remnant of Kel'Thuzad;;2440;28934;0;4;9
5271;Corsair Brute;A slow but strong brute of Timecap'n Hooktail's crew. Will slowly chase after players until sped up by Hooktail's |cFF2959D3|Hspell:1240214|h[Double Time]|h|r;2449;81324;0;1;9
5272;Mawsworn Agonizer;;2445;101110;0;1;9
5273;Mawsworn Overlord;;2445;101000;0;2;9
5274;Vault Purifier;;2448;100495;0;1;66
5275;So'leah;;2455;100737;4071441;0;361
5276;P.O.S.T. Master;;2436;100722;4071438;0;9
5277;Zo'gron;;2452;100497;4071448;0;361
5278;So'azmi;;2451;99094;4071440;0;362
5279;Eye of the Jailer;;2442;100237;4071426;0;9
5280;Remnant of Ner'zhul;;2444;101216;4071439;0;63
5281;Guardian of the First Ones;;2446;101174;4071428;0;9
5282;Fatescribe Roh-Kalo;;2447;100911;4071427;0;379
5283;Mor'geth;;2456;98527;4071436;0;9
5284;Loose Soul;;2456;100016;0;2;9
5285;Soul Cage;;2456;98535;0;1;9
5286;Shadowsteel Ember;;2443;38549;0;2;9
5287;Fatespawn Anomaly;;2447;94281;0;2;9
5288;Fatespawn Monstrosity;;2447;94279;0;1;9
5289;Oasis Security;;2452;101270;0;3;361
5290;Brawling Patron;;2452;101544;0;1;361
5291;Disruptive Patron;;2452;101271;0;2;361
5292;Shade of Destiny;;2447;89467;0;3;9
5293;Mal'Ganis;;2457;99100;4465336;0;9
5294;Kin'tessa;;2457;101471;0;1;483
5299;Vigilant Guardian;;2458;102474;4465340;0;64
5300;Pre-Fabricated Sentry;;2458;103101;0;2;65
5301;Volatile Materium;;2458;98789;0;4;66
5302;Point Defense Drone;;2458;103105;0;3;9
5303;Lihuvim;;2461;102124;4465335;0;64
5304;Rygelon;;2467;102060;4465338;0;9
5305;Antros;;2468;101905;4529365;0;9
5306;Anduin Wrynn;;2469;99093;4423747;0;9
5308;Artificer Xy'mox;;2470;102147;4423749;0;362
5309;Genesis Relic;;2470;104718;0;1;426
5311;Halondrus;;2463;105587;4423738;0;458
5319;Automated Defense Matrix;;2458;104830;0;1;9
5320;The Jailer;;2464;100456;4465334;0;65
5321;Skolex;;2465;101983;4465339;0;9
5322;Dausegne;;2459;101913;4465333;0;9
5323;Prototype of Absolution;;2460;102178;0;3;482
5324;Prototype of War;;2460;102179;4465337;0;65
5325;Prototype of Renewal;;2460;102193;0;2;65
5326;Prototype of Duty;;2460;102177;0;1;65
5329;Cosmic Core;;2467;105414;0;4;9
5330;Collapsing Quasar;;2467;105415;0;1;9
5331;Unstable Antimatter;;2467;105417;0;3;9
5332;Unstable Core;;2467;105418;0;5;9
5333;Unstable Matter;;2467;105416;0;2;9
5334;Defense Matrix Automa;;2461;101051;0;4;9
5335;Acquisitions Automa;;2461;105362;0;3;9
5336;Guardian Automa;;2461;105364;0;1;65
5337;Degeneration Automa;;2461;105363;0;2;66
5339;Gutshot;;2472;109135;4741518;0;9
5340;Treemouth;;2473;106294;4741532;0;9
5347;"Eric ""The Swift""";;2475;105884;0;1;9
5348;Baelog;;2475;105887;4741530;0;9
5349;Olaf;;2475;105883;0;2;9
5350;Eranog;;2480;105614;4757695;0;9
5351;Flamescale Tarasek;;2480;106213;0;1;9
5353;Sennarth, The Cold Breath;;2482;106348;4757699;0;9
5354;Ko'kia Blazehoof;;2485;106851;4741520;0;9
5355;Blazebound Firestorm;;2485;102552;0;1;9
5356;Sentinel Talondras;;2484;106790;4741527;0;9
5357;Bromach;;2487;107143;4741505;0;9
5358;Melidrussa Chillworn;;2488;106891;4741523;0;9
5360;Stonevault Geomancer;;2487;92697;0;2;9
5361;Stonevault Ambusher;;2487;77268;0;1;9
5363;Forgemaster Gorek;;2489;107189;4741513;0;9
5365;Chargath, Bane of Scales;;2490;108248;4741506;0;9
5366;Leymor;;2492;107127;4741521;0;9
5367;Broodkeeper Diurna;;2493;106243;4757693;0;9
5369;Magmatusk;;2494;102604;4741522;0;9
5370;Crawth;Terror of the Pitch.;2495;64923;4741508;0;9
5371;Kurog Grimtotem;;2491;106792;4757696;0;9
5372;Tectonic Crusher;;2491;109913;0;1;9
5374;Frozen Destroyer;;2491;109239;0;2;9
5375;Blazing Fiend;;2491;109237;0;3;9
5376;Thundering Ravager;;2491;109236;0;4;9
5377;Balakar Khan;;2477;107680;4741504;0;9
5378;Nokhud Stormcaster;;2477;105353;0;1;9
5379;Chrono-Lord Deios;;2479;106056;4741507;0;9
5381;Maruuk;;2478;105722;0;1;9
5382;Teera;;2478;105721;4741528;0;9
5383;The Raging Tempest;;2497;107145;4741531;0;9
5384;Granyth;;2498;105823;4741514;0;9
5385;Raszageth the Storm-Eater;;2499;103255;4757698;0;609
5387;Terros;;2500;106344;4757701;0;597
5389;Primal Flame;;2480;107035;0;3;9
5390;Decaying Slime;;2473;104893;0;1;9
5392;Erkhart Stormvein;;2503;108318;0;1;9
5393;Kyrakka;;2503;107137;4867810;0;9
5394;Warlord Sargha;;2501;107029;4741535;0;9
5395;Watcher Irideus;;2504;106801;4741536;0;610
5396;Rotfang Hyena;;2472;2711;0;1;9
5399;Umbrelskul;;2508;106802;4741533;0;9
5402;Azureblade;;2505;106829;4741503;0;9
5403;Curious Swoglet;;2507;102560;0;1;9
5404;Emberon;;2476;107816;4741511;0;9
5405;Khajin the Unyielding;;2510;107064;4741519;0;9
5408;Primal Tsunami;;2511;106934;4741525;0;9
5410;Telash Greywing;;2483;109087;4741529;0;9
5411;Vexamus;;2509;107525;4741534;0;9
5412;Awakened Crag;;2506;106523;0;1;66
5413;Basrikron;;2506;108210;4757691;0;9
5414;Tricktotem;;2471;105697;0;2;9
5415;Gashtooth;;2471;105695;0;1;9
5416;Rira Hackclaw;;2471;105696;4741526;0;9
5417;Decatriarch Wratheye;;2474;106069;4741509;0;9
5418;Dragonkiller Lance;;2498;107390;0;1;9
5419;Nokhud Saboteur;;2498;105895;0;2;9
5420;Overgrown Ancient;;2512;109194;4741524;0;9
5422;Ancient Branch;;2512;107359;0;1;9
5423;Echo of Doragosa;;2514;108925;4741510;0;9
5424;Primalist Infuser;;2511;102900;0;1;9
5425;Hungry Lasher;;2512;104474;0;2;9
5426;Dampening Device;;2504;109168;0;1;611
5430;Bazual;;2517;108209;4757692;0;9
5431;Liskanoth;;2518;108211;4757697;0;9
5432;Earthwrought Smasher;;2491;110375;0;5;9
5434;Dathea, Ascended;;2502;107813;4757694;0;592
5435;Thunder Caller;;2502;65631;0;2;594
5436;Caustic Spiderling;;2482;16050;0;2;9
5437;Frostbreath Arachnid;;2482;107107;0;1;9
5438;Volatile Infuser;;2502;108680;0;1;9
5439;Frostwrought Dominator;;2491;103247;0;6;9
5441;Flamewrought Eradicator;;2491;110374;0;7;9
5442;Stormwrought Despoiler;;2491;110373;0;8;9
5443;Strunraan;;2515;108212;4757700;0;9
5444;Embar Firepath;;2486;107597;0;3;9
5445;Opalfang;;2486;106928;0;2;9
5446;Kadros Icewrath;;2486;107599;4757702;0;9
5447;Dathea Stormlash;;2486;107598;0;1;9
5448;Gulping Goliath;;2507;103584;4741516;0;9
5449;Flamescale Captain;;2480;107422;0;2;9
5450;Infused Whelp;;2488;110633;0;1;9
5451;Draconic Image;;2505;109379;0;2;9
5452;Draconic Illusion;;2505;107094;0;1;9
5453;Surging Ruiner;;2499;110591;0;2;9
5454;Oathsworn Vanguard;;2499;102945;0;3;9
5455;Stormseeker Acolyte;;2499;102868;0;4;9
5456;Volatile Spark;;2499;108341;0;1;9
5457;Colossal Stormfiend;;2499;107145;0;5;9
5458;Dragonspawn Flamebender;;2493;107422;0;3;9
5459;Tarasek Legionnaire;;2493;107415;0;7;9
5460;Primalist Mage;;2493;102901;0;6;9
5461;Juvenile Frost Proto-Dragon;;2493;107419;0;1;9
5462;Tarasek Earthreaver;;2493;107420;0;2;9
5463;Drakonid Stormbringer;;2493;107423;0;4;9
5464;Nascent Proto-Dragon;;2493;109500;0;5;9
5465;Flamesworn Herald;;2499;106476;0;7;9
5466;Frostforged Zealot;;2499;106477;0;6;9
5467;Scalecommander Sarkareth;;2520;111664;5151373;0;9
5468;Rashok;;2525;112109;5151372;0;9
5469;Tyr, the Infinite Keeper;;2526;112999;5221764;0;65
5471;Magmorax;;2527;111628;5151371;0;9
5472;Empty Recollection;;2520;111768;0;1;9
5473;Null Glimmer;;2520;111769;0;2;9
5474;Eternal Blaze;;2529;111904;0;1;63
5475;Shadowflame Amalgamation;;2529;111903;0;2;63
5476;Essence of Shadow;;2529;111850;5151374;0;63
5477;Neldris;;2530;111623;5151375;0;9
5478;Rionthus;;2530;111749;0;2;9
5480;Thadrion;;2530;111468;0;1;9
5481;Vakan;;2531;112005;5151696;0;673
5482;Gholna;;2531;112006;0;1;674
5483;Zskarn;;2532;111477;5151376;0;9
5484;Chronikar;;2521;111556;5221761;0;9
5485;Kazzara;;2522;111505;5151370;0;672
5487;Blight of Galakrond;;2535;112066;5221760;0;9
5488;Dazhak;;2535;111284;0;3;9
5489;Ahnzon;;2535;111245;0;1;9
5490;Loszkeleth;;2535;103254;0;2;9
5491;Warlord Kagni;;2524;111276;5151368;0;9
5492;Zaqali Wallclimber;;2524;110916;0;2;9
5493;Flamebound Huntsman;;2524;111273;0;3;9
5494;Ignara;;2524;111877;0;1;9
5495;Magma Mystic;;2524;111274;0;4;9
5496;Obsidian Guard;;2524;111275;0;5;9
5497;Iridikron;;2537;105326;5221765;0;9
5498;Stone Creation;;2537;73034;0;1;9
5499;Fyrakk the Blazing;;2519;111452;5409250;0;738
5500;Dragonfire Golem;;2532;111635;0;1;9
5501;Morchie;;2536;111457;5221767;0;9
5502;Twisted Aberration;;2523;94374;0;2;9
5503;Voice From Beyond;;2523;90743;0;1;9
5504;Neltharion;;2523;111794;5151369;0;9
5546;Time-Displaced Trooper;;2538;112511;0;2;9
5547;Chrono-Lord Deios;;2538;106056;4741507;0;9
5548;Infinite Keeper;;2538;112687;0;1;9
5551;Manifested Timeways;;2528;113190;5221766;0;9
5552;Anduin Lothar;;2534;112018;5221759;0;9
5553;Grommash Hellscream;;2533;112017;5221763;0;9
5554;Larodar, Keeper of the Flame;;2553;113588;5409253;0;9
5555;Igira the Cruel;;2554;112382;5409252;0;726
5556;Aerwynn;;2555;62290;0;1;9
5557;Urctos;;2555;114021;5409249;0;9
5558;Pip;;2555;113939;0;2;9
5559;Nymue;;2556;112829;5409254;0;9
5560;Fiery Treant;;2553;113611;0;2;9
5561;Volcoross;;2557;113942;5409257;0;716
5565;Scorching Roots;;2553;115925;0;3;65
5568;Aurostor;;2562;113098;5409248;0;9
5569;Flame-Tormented Ancient;;2564;113866;5409251;0;9
5570;Tindral Sageswift;;2565;114456;5409256;0;9
5571;Tindral Sageswift;;2565;114405;0;1;9
5572;Tindral Sageswift;;2565;114031;0;2;9
5573;Tainted Lasher;;2564;104635;0;1;9
5574;Tindral Sageswift;;2565;114072;0;3;9
5575;Kyrioss;;2566;114856;5907268;0;93
5577;Ol' Waxbeard;;2569;114171;5907270;0;9
5579;Wick;;2569;114039;0;1;9
5580;Scorchtail;;2557;113907;0;1;717
5586;E.D.N.A.;;2572;120054;5907257;0;9
5587;Stormguard Gorren;;2567;114403;5907280;0;9
5588;Tainted Treant;;2564;114027;0;2;9
5589;Seed of Life;;2553;114176;0;1;9
5593;Smolderon;;2563;113988;5409255;0;9
5594;Congealed Ooze;;102;33012;0;1;9
5595;The Candle King;;2560;114508;5907282;0;9
5596;Void Speaker Eirich;;2582;119856;5907258;0;9
5597;Naz'jar Honor Guard;;101;92314;0;1;9
5598;Naz'jar Frost Witch;;101;92538;0;2;9
5599;Cycle Warden;;2556;115647;0;1;9
5600;Sludge;;104;91837;0;3;9
5601;Neptulon;;104;32081;0;1;65
5602;Ink of Ozumat;;104;91695;0;2;9
5603;Splotch;;104;102373;0;4;9
5605;Spirit of the Kaldorei;;2519;68533;0;1;736
5606;Burning Colossus;;2519;114136;0;3;739
5607;Screaming Soul;;2519;68536;0;2;741
5608;Skarmorak;;2579;118714;5907278;0;9
5609;Crystal Shard;;2579;37518;0;1;9
5618;Thirsty Patron;;2586;119017;0;1;9
5619;Brew Master Aldryr;;2586;116429;5907247;0;9
5620;Orator Krix'vizk;;2594;116692;5907271;0;9
5621;Vx;;2595;115017;0;1;9
5622;Nx;;2595;115776;5907260;0;9
5623;Izo, the Grand Splicer;;2596;116701;5907265;0;9
5630;Goldie Baronbottom;;2589;118000;5907263;0;9
5631;The Coaglamation;;2600;117254;5907283;0;9
5632;Ki'katal the Harvester;;2585;117473;5907266;0;9
5634;Nexus-Princess Ky'veza;;2601;117946;5907269;0;9
5636;Queen Ansurek;;2602;118481;5907274;0;9
5642;Rasha'nan;;2609;118404;5907275;0;9
5643;Infested Spawn;;2609;116084;0;1;9
5644;Brew Drop;;2587;117828;0;1;9
5645;I'pa;;2587;117177;5907264;0;9
5646;Ravenous Spawn;;2607;115708;0;1;9
5647;Ulgrax the Devourer;;2607;117772;5907286;0;9
5648;Blazikon;;2559;115888;5907254;0;9
5649;The Darkness;;2561;117773;5907284;0;9
5651;The Bloodbound Horror;;2611;117669;5907281;0;9
5652;Voracious Worm;;2612;115007;0;2;9
5653;Blood Parasite;;2612;119696;0;3;9
5654;Broodtwister Ovi'nax;;2612;118963;5907255;0;9
5655;Colossal Spider;;2612;112446;0;1;9
5656;Summoned Acolyte;;2602;122687;0;6;9
