ID;Name_lang;MapID;DifficultyID;OrderIndex;CompleteWorldStateID;Bit;Flags;SpellIconFileID;Faction;ItemSequenceLevel
2253;Doom's Howl;529;0;1000;0;1;8;0;-1;0
2254;Raid Boss Dummy (5min);1457;0;3000;0;3;0;0;-1;0
2257;Tussle Tonks;2097;0;1750;16217;0;4;0;-1;0
2258;K.U.-J.0.;2097;0;1875;16219;1;4;0;-1;0
2259;Machinist's Garden;2097;0;2000;16221;2;4;0;-1;0
2260;King Mechagon;2097;0;3000;16223;3;4;0;-1;0
2263;Grong;2070;0;-1750;16563;1;6;0;0;0
2265;Champion of the Light;2070;0;-2000;16560;3;6;0;-1;0
2266;Jadefire Masters;2070;0;-1437;16562;4;6;0;0;0
2268;Conclave of the Chosen;2070;0;-1062;16310;6;6;0;-1;0
2269;The Restless Cabal;2096;0;0;16316;0;6;0;-1;0
2271;Opulence;2070;0;-1125;16433;8;6;0;-1;0
2272;King Rastakhan;2070;0;-1031;16475;9;7;0;-1;0
2273;Uu'nat, Harbinger of the Void;2096;0;1000;16542;1;6;0;-1;0
2276;Mekkatorque;2070;0;-1015;16567;12;6;0;-1;0
2280;Stormwall Blockade;2070;0;-1007;16568;16;6;0;-1;0
2281;Lady Jaina Proudmoore;2070;0;-1003;16569;17;7;0;-1;0
2284;Grong the Revenant;2070;0;-1281;16563;0;6;0;1;0
2285;Jadefire Masters;2070;0;-1359;16562;2;6;0;1;0
2289;Blackwater Behemoth;2164;0;0;17142;0;4;0;-1;0
2290;King Gobbamak;2097;0;-1000;17145;4;4;0;-1;0
2291;HK-8 Aerial Oppression Unit;2097;0;1500;17161;5;4;0;-1;0
2292;Gunker;2097;0;-500;17163;6;4;0;-1;0
2293;Za'qul;2164;0;1000;17182;1;6;0;-1;0
2298;Abyssal Commander Sivara;2164;0;-1000;17305;2;4;0;-1;0
2299;Queen Azshara;2164;0;2000;17306;3;5;0;-1;0
2303;Orgozoa;2164;0;750;17342;4;4;0;-1;0
2304;Lady Ashvane;2164;0;500;17371;5;6;0;-1;0
2305;Radiance of Azshara;2164;0;-250;17399;6;4;0;-1;0
2311;The Queen's Court;2164;0;875;17451;7;4;0;-1;0
2312;Trixie & Naeno;2097;0;500;17680;7;4;0;-1;0
2317;Ulmath, the Soulbinder;1718;0;0;0;0;0;0;-1;0
2318;Wekemara;1718;0;1000;0;1;0;0;-1;0
2319;Memories of Azeroth: Burning Crusade;2235;0;0;18048;0;4;0;-1;0
2320;Memories of Azeroth: Cataclysm;2235;0;1000;18047;1;4;0;-1;0
2321;Memories of Azeroth: Wrath of the Lich King;2235;0;500;18046;2;4;0;-1;0
2325;Tunk;2236;0;-1000;18064;0;0;0;-1;0
2326;Kalecgos;2236;0;0;18066;1;0;0;-1;0
2327;Maut;2217;0;0;18071;0;6;0;-1;0
2328;Dark Inquisitor Xanesh;2217;0;1000;18073;1;6;0;-1;0
2329;Wrathion;2217;0;-1000;18083;2;6;0;-1;0
2331;Ra-den the Despoiled;2217;0;5000;18085;3;6;0;-1;0
2332;Thrall the Corrupted;2212;0;0;18015;0;0;0;-1;0
2333;The Hivemind;2217;0;3000;18117;4;6;0;-1;0
2334;Prophet Skitra;2217;0;-500;18116;5;6;0;-1;0
2335;Shad'har the Insatiable;2217;0;5500;18123;6;4;0;-1;0
2336;Vexiona;2217;0;2000;18130;7;6;0;-1;0
2337;Carapace of N'Zoth;2217;0;6000;18147;8;6;0;-1;0
2338;Alleria Windrunner;2213;0;0;18015;0;0;0;-1;0
2343;Drest'agath;2217;0;5750;18179;9;6;0;-1;0
2344;N'Zoth the Corruptor;2217;0;7000;18211;10;4;0;-1;0
2345;Il'gynoth, Corruption Reborn;2217;0;5875;18224;11;6;0;-1;0
2351;Grand Empress Shek'zara;870;0;4000;0;4;0;0;-1;0
2352;Tashara;870;0;5000;0;5;0;0;-1;0
2353;Vuk'laz the Earthbreaker;1;0;0;0;0;8;0;-1;0
2356;Ventunax;2285;0;1500;18606;0;4;0;-1;0
2357;Kin-Tara;2285;0;1000;18607;1;4;0;-1;0
2358;Oryphrion;2285;0;2000;18608;2;4;0;-1;0
2359;Devos, Paragon of Loyalty;2285;0;3000;18609;3;4;0;-1;0
2360;Kryxis the Voracious;2284;0;0;18629;0;4;0;-1;0
2361;Executor Tarvold;2284;0;1000;18628;1;4;0;-1;0
2362;Grand Proctor Beryllia;2284;0;2000;18627;2;4;0;-1;0
2363;General Kaal;2284;0;3000;18630;3;4;0;-1;0
2364;Kul'tharok;2293;0;0;18652;0;4;0;-1;0
2365;Gorechop;2293;0;1000;18654;1;4;0;-1;0
2366;Xav the Unfallen;2293;0;2000;18656;2;4;0;-1;0
2370;Rexxar;2212;0;5000;18699;1;64;0;-1;0
2371;Inquisitor Gnshal;2212;0;2000;18704;2;64;0;-1;0
2372;Oblivion Elemental;2212;0;3000;18705;3;64;0;-1;0
2373;Vez'okk the Lightless;2212;0;4000;18706;4;64;0;-1;0
2374;Therum Deepforge;2213;0;1000;18707;1;64;0;-1;0
2375;Slavemaster Ul'rok;2213;0;2000;18708;2;64;0;-1;0
2376;Overlord Mathias Shaw;2213;0;3000;18709;3;64;0;-1;0
2377;Magister Umbric;2213;0;4000;18710;4;64;0;-1;0
2380;Echelon;2287;0;0;18773;0;4;0;-1;0
2381;Lord Chamberlain;2287;0;1000;18775;1;4;0;-1;0
2382;Globgrog;2289;0;0;18778;0;4;0;-1;0
2383;Hungering Destroyer;2296;0;0;18780;0;6;0;-1;0
2384;Doctor Ickus;2289;0;1000;18781;1;4;0;-1;0
2385;Domina Venomblade;2289;0;2000;18783;2;4;0;-1;0
2386;Stradama Margrave;2289;0;3000;18785;3;4;0;-1;0
2387;Blightbone;2286;0;0;18788;0;4;0;-1;0
2388;Amarth, The Harvester;2286;0;1000;18789;1;4;0;-1;0
2389;Surgeon Stitchflesh;2286;0;2000;18794;2;4;0;-1;0
2390;Nalthor the Rimebinder;2286;0;3000;18790;3;4;0;-1;0
2391;An Affront of Challengers;2293;0;-1000;18802;3;4;0;-1;0
2392;Mistcaller;2290;0;0;18805;0;4;0;-1;0
2393;Tred'ova;2290;0;1000;18808;1;4;0;-1;0
2394;The Manastorms;2291;0;0;18812;0;4;0;-1;0
2395;Hakkar, the Soulflayer;2291;0;-1000;18815;1;4;0;-1;0
2396;Mueh'zala;2291;0;1000;18817;2;4;0;-1;0
2397;Ingra Maloch;2290;0;-1000;18819;2;4;0;-1;0
2398;Shriekwing;2296;0;-1000;19396;1;6;0;-1;0
2399;Sludgefist;2296;0;3000;19415;2;6;0;-1;0
2400;Dealer Xy'exa;2291;0;500;18824;3;4;0;-1;0
2401;Halkias, the Sin-Stained Goliath;2287;0;-1000;18810;2;4;0;-1;0
2402;Sun King's Salvation;2296;0;-250;19029;3;6;0;-1;0
2403;High Adjudicator Aleez;2287;0;500;19047;3;4;0;-1;0
2404;Mordretha;2293;0;3000;19056;4;4;0;-1;0
2405;Artificer Xy'mox;2296;0;2000;19146;4;6;0;-1;0
2406;Lady Inerva Darkvein;2296;0;2250;19158;5;6;0;-1;0
2407;Sire Denathrius;2296;0;4000;19208;6;7;0;-1;0
2408;Nurgash Muckformed;2222;0;0;0;0;0;0;-1;0
2409;Oranomonos the Everbranching;2222;0;1000;0;1;0;0;-1;0
2410;Mortanis;2222;0;2000;0;2;0;0;-1;0
2411;Valinor;2222;0;3000;0;3;0;0;-1;0
2412;The Council of Blood;2296;0;2500;19279;7;6;0;-1;0
2415;Ember Court;2360;0;0;19342;0;64;0;-1;0
2416;Nathanos Blightcaller;0;0;1000;0;0;0;0;-1;0
2417;Stone Legion Generals;2296;0;3500;19388;8;6;0;-1;0
2418;Huntsman Altimor;2296;0;-500;19410;9;6;0;-1;0
2419;Timecap'n Hooktail;2441;0;0;20228;0;0;0;-1;0
2422;Kel'Thuzad;2450;0;6500;20232;0;6;0;-1;0
2423;The Tarragrue;2450;0;-1000;20242;1;6;0;-1;0
2424;Mailroom Mayhem;2441;0;-1000;20256;1;0;0;-1;0
2425;Zo'phex the Sentinel;2441;0;-2000;20260;2;0;0;-1;0
2426;Hylbrande;2441;0;-500;20264;3;0;0;-1;0
2429;The Nine;2450;0;1000;20449;2;6;0;-1;0
2430;Painsmith Raznal;2450;0;6062;20366;3;6;0;-1;0
2431;Fatescribe Roh-Kalo;2450;0;6250;20456;4;6;0;-1;0
2432;Remnant of Ner'zhul;2450;0;1750;20439;5;6;0;-1;0
2433;The Eye of the Jailer;2450;0;0;20360;6;262;0;-1;0
2434;Soulrender Dormazain;2450;0;1375;20451;7;6;0;-1;0
2435;Sylvanas Windrunner;2450;0;7000;20347;8;7;0;-1;0
2436;Guardian of the First Ones;2450;0;6125;20268;9;6;0;-1;0
2437;So'azmi;2441;0;-562;20275;4;0;0;-1;0
2440;Myza's Oasis;2441;0;-750;20353;5;4;0;-1;0
2441;The Grand Menagerie;2441;0;-1500;20362;6;0;0;-1;0
2442;So'leah;2441;0;1000;20538;7;0;0;-1;0
2494;Test Chest;2162;0;0;20700;0;64;0;-1;0
2495;9.1 Desmotaeron - World Boss;2456;0;0;0;0;0;3731616;-1;0
2496;Mor'geth, Tormentor of the Damned;2222;0;4000;0;4;0;3731616;-1;0
2512;Vigilant Guardian;2481;0;0;21151;0;6;0;-1;0
2529;Halondrus the Reclaimer;2481;0;1750;21229;1;6;0;-1;0
2537;The Jailer;2481;0;2000;21176;2;6;0;-1;0
2539;Lihuvim, Principal Architect;2481;0;1812;21182;3;6;0;-1;0
2540;Dausegne, the Fallen Oracle;2481;0;500;21213;4;6;0;-1;0
2542;Skolex, the Insatiable Ravener;2481;0;1500;21218;5;6;0;-1;0
2543;Lords of Dread;2481;0;1875;21220;6;6;0;-1;0
2544;Prototype Pantheon;2481;0;1250;21225;7;6;0;-1;0
2546;Anduin Wrynn;2481;0;1843;21242;8;6;0;-1;0
2549;Rygelon;2481;0;1968;21268;9;4;0;-1;0
2550;Antros;2222;0;5000;0;5;0;3052064;-1;0
2553;Artificer Xy'mox;2481;0;875;21338;10;6;0;-1;0
2555;The Lost Dwarves;2451;0;0;21495;0;4;0;-1;0
2556;Bromach;2451;0;1000;21497;1;4;0;-1;0
2557;Sentinel Talondras;2451;0;2000;21499;2;4;0;-1;0
2558;Emberon;2451;0;3000;21633;3;4;0;-1;0
2559;Chrono-Lord Deios;2451;0;4000;21503;4;4;0;-1;0
2562;Vexamus;2526;0;0;0;0;4;0;-1;0
2563;Overgrown Ancient;2526;0;1000;0;1;4;0;-1;0
2564;Crawth;2526;0;2000;21594;2;4;0;-1;0
2565;Echo of Doragosa;2526;0;3000;0;3;4;0;-1;0
2567;Gutshot;2520;0;0;21636;0;4;0;-1;0
2568;Treemouth;2520;0;-1000;21638;1;4;0;-1;0
2569;Decatriarch Wratheye;2520;0;1000;21640;2;4;0;-1;0
2570;Hackclaw's War-Band;2520;0;-2000;21642;3;4;0;-1;0
2580;Balakar Khan;2516;0;0;21903;0;4;0;-1;0
2581;Teera and Maruuk;2516;0;-1000;21901;1;4;0;-1;0
2582;Leymor;2515;0;0;21670;0;4;0;-1;0
2583;Telash Greywing;2515;0;3000;21674;1;4;0;-1;0
2584;Umbrelskul;2515;0;2000;21676;2;4;0;-1;0
2585;Azureblade;2515;0;500;21677;3;4;0;-1;0
2587;Eranog;2522;0;0;21720;0;6;0;-1;0
2590;The Primal Council;2522;0;1000;21742;1;6;0;-1;0
2592;Sennarth, The Cold Breath;2522;0;2000;21747;2;6;0;-1;0
2605;Kurog Grimtotem;2522;0;3000;21762;3;6;0;-1;0
2606;Kokia Blazehoof;2521;0;0;21835;0;4;0;-1;0
2607;Raszageth the Storm-Eater;2522;0;4000;21854;4;4;0;-1;0
2609;Melidrussa Chillworn;2521;0;-1000;21897;1;4;0;-1;0
2610;Magmatusk;2519;0;0;21909;0;6;0;-1;0
2611;Warlord Sargha;2519;0;1000;21913;1;6;0;-1;0
2612;Forgemaster Gorek;2519;0;-1000;21914;2;4;0;-1;0
2613;Chargath, Bane of Scales;2519;0;-2000;21917;3;4;0;-1;0
2614;Broodkeeper Diurna;2522;0;3500;21927;5;6;0;-1;0
2615;Watcher Irideus;2527;0;0;21929;0;4;0;-1;0
2616;Gulping Goliath;2527;0;1000;21931;1;4;0;-1;0
2617;Khajin the Unyielding;2527;0;2000;21933;2;4;0;-1;0
2618;Primal Tsunami;2527;0;3000;21935;3;4;0;-1;0
2623;Kyrakka and Erkhart Stormvein;2521;0;1000;21947;2;4;0;-1;0
2635;Dathea, Ascended;2522;0;1500;22026;6;6;0;-1;0
2636;The Raging Tempest;2516;0;-2000;22116;2;6;0;-1;0
2637;Granyth;2516;0;-3000;22358;3;4;0;-1;0
2639;Terros;2522;0;1750;22094;7;6;0;-1;0
2640;Basrikron;2574;0;0;0;0;4;0;-1;0
2651;Strunraan;2574;0;1000;0;1;4;0;-1;0
2652;Liskanoth;2574;0;2000;0;2;4;0;-1;0
2653;Bazual;2574;0;1500;0;3;4;0;-1;0
2666;Chronikar;2579;0;0;22901;0;4;0;-1;0
2667;Manifested Timeways;2579;0;1000;22903;1;4;0;-1;0
2668;Blight of Galakrond;2579;0;2000;22905;2;4;0;-1;0
2669;Iridikron;2579;0;3000;22907;3;4;0;-1;0
2670;Tyr, the Infinite Keeper;2579;0;4000;22909;4;4;0;-1;0
2671;Morchie;2579;0;5000;22911;5;4;0;-1;0
2672;Time-Lost Battlefield;2579;0;6000;22913;6;4;0;-1;0
2673;Chrono-Lord Deios;2579;0;7000;22915;7;4;0;-1;0
2677;Fyrakk the Blazing;2549;0;0;25036;0;6;0;-1;0
2680;Rashok, the Elder;2569;0;0;23125;0;6;0;-1;0
2682;Assault of the Zaqali;2569;0;-125;23134;1;4;0;-1;0
2683;Magmorax;2569;0;1000;23153;2;6;0;-1;0
2684;Echo of Neltharion;2569;0;2000;23156;3;6;0;-1;0
2685;Scalecommander Sarkareth;2569;0;3000;23160;4;6;0;-1;0
2687;The Amalgamation Chamber;2569;0;-500;23162;5;6;0;-1;0
2688;Kazzara, the Hellforged;2569;0;-2000;23168;6;6;0;-1;0
2689;The Vigilant Steward, Zskarn;2569;0;500;23244;7;6;0;-1;0
2693;The Forgotten Experiments;2569;0;-250;23252;8;6;0;-1;0
2696;The Zaqali Elders;2454;172;0;0;0;4;0;-1;0
2707;Dungeon DPS Test (6 min);1457;0;-1000;0;4;0;0;-1;0
2708;Nymue, Weaver of the Cycle;2549;0;-31;24406;1;6;0;-1;0
2709;Igira the Cruel;2549;0;-500;24126;2;6;0;-1;0
2725;The Headless Horseman;1004;0;0;24300;0;0;0;-1;0
2728;Council of Dreams;2549;0;-62;24338;3;6;0;-1;0
2731;Larodar, Keeper of the Flame;2549;0;-125;24357;4;6;0;-1;0
2737;Volcoross;2549;0;-250;24432;5;6;0;-1;0
2740;The Power of Temptation;2653;0;0;24466;0;4;0;-1;0
2786;Tindral Sageswift, Seer of the Flame;2549;0;-7;24560;6;6;0;-1;0
2787;The Candle King;2651;0;6000;24410;0;4;0;-1;0
2788;The Darkness;2651;0;7000;24893;1;4;0;-1;0
2815;Light Knight;1963;0;0;24610;0;4;0;-1;0
2816;Kyrioss;2648;0;0;24613;0;6;0;-1;0
2818;Bloodmage Thalnos;189;1;1000;24616;1;0;0;-1;0
2819;Dimension Breaker;1963;0;1000;24623;1;4;0;-1;0
2820;Gnarlroot;2549;0;-1000;24632;7;6;0;-1;0
2821;The Devourer;1963;0;2000;24636;2;4;0;-1;0
2824;Smolderon;2549;0;-15;24719;8;6;0;-1;0
2826;Blazikon;2651;0;2000;24751;2;4;0;-1;0
2827;Anima-Infused Fungus;1457;0;4000;24804;5;4;0;-1;0
2828;Aurostor;2548;0;0;0;0;4;0;-1;0
2829;Ol' Waxbeard;2651;0;1000;24823;3;4;0;-1;0
2831;Spinshroom;2664;0;1000;0;1;0;0;-1;0
2835;Baron Braunpyke;2649;0;0;24899;0;4;0;-1;0
2836;Voidstone Monstrosity;2648;0;1000;24904;1;4;0;-1;0
2837;Speaker Shadowcrown;2662;0;0;24913;0;4;0;-1;0
2838;Anub'ikkaj;2662;0;1000;24915;1;4;0;-1;0
2839;Rasha'nan;2662;0;2000;24917;2;4;0;-1;0
2847;Captain Dailcry;2649;0;-1000;25022;1;4;0;-1;0
2848;Prioress Murrpray;2649;0;1000;25024;2;4;0;-1;0
2854;E.D.N.A.;2652;0;0;25026;0;6;0;-1;0
2861;Stormguard Gorren;2648;0;500;25028;2;4;0;-1;0
2877;Web General Ab'enar;2680;0;2000;0;2;0;0;-1;0
2878;Tomb-Raider Drywhisker;2681;0;0;0;0;0;0;-1;0
2879;The Crown Chemical Co.;33;0;4000;0;5;4;0;-1;0
2880;Skarmorak;2652;0;1000;25193;1;4;0;-1;0
2883;Void Speaker Eirich;2652;0;2000;25233;2;6;0;-1;0
2888;Master Machinists;2652;0;1500;25238;3;4;0;-1;0
2894;Waxface;2683;0;0;0;0;0;0;-1;0
2895;Undersea Abomination;2689;0;0;0;0;0;0;-1;0
2898;Sikran, Captain of the Sureki;2657;0;0;25449;0;6;0;-1;0
2900;Brewmaster Aldryr;2661;0;0;25573;0;4;0;-1;0
2901;Ki'katal the Harvester;2660;0;2000;25585;0;4;0;-1;0
2902;Ulgrax the Devourer;2657;0;-1000;25630;1;6;0;-1;0
2905;The Coaglamation;2669;0;250;25658;0;4;0;-1;0
2906;Anub'zekt;2660;0;1000;25668;1;4;0;-1;0
2907;Orator Krix'vizk;2669;0;-1000;25674;1;4;0;-1;0
2908;Fangs of the Queen;2669;0;-500;25678;2;4;0;-1;0
2909;Izo, the Grand Splicer;2669;0;1000;25675;3;4;0;-1;0
2917;The Bloodbound Horror;2657;0;-500;25695;2;6;0;-1;0
2918;Rasha'nan;2657;0;1000;25697;3;6;0;-1;0
2919;Broodtwister Ovi'nax;2657;0;2000;25699;4;6;0;-1;0
2920;Nexus-Princess Ky'veza;2657;0;3000;25701;5;6;0;-1;0
2921;The Silken Court;2657;0;4000;25703;6;6;0;-1;0
2922;Queen Ansurek;2657;0;5000;25705;7;6;0;-1;0
2926;Avanoxx;2660;0;0;25728;2;4;0;-1;0
2929;I'pa;2661;0;750;25739;1;4;0;-1;0
2930;Goldie Baronbottom;2661;0;2000;25751;2;4;0;-1;0
2931;Benk Buzzbee;2661;0;1500;25769;3;4;0;-1;0
2946;Nerl'athekk the Skulking;2685;0;0;0;0;0;0;-1;0
2947;Speaker Xanventh;2685;0;1000;0;1;0;0;-1;0
2948;Cave Giant Boss;2685;0;2000;0;2;0;0;-1;0
2949;Nerl'athekk the Skulking;2685;0;3000;0;3;0;0;-1;0
2960;Bogpiper;2679;0;3000;0;0;0;0;-1;0
2967;Rhahk'Zor;36;24;1000;4531;5;4;0;-1;0
2968;Sneed;36;24;2000;4532;6;4;0;-1;0
2969;Gilnid;36;24;3000;4533;7;4;0;-1;0
2970;Mr. Smite;36;24;4000;4534;8;4;0;-1;0
2971;Captain Greenskin;36;24;5000;4536;9;4;0;-1;0
2972;Edwin VanCleef;36;24;6000;4537;10;4;0;-1;0
2973;"""Captain"" Cookie";36;1;4000;5556;5;4;0;-1;0
2974;Admiral Ripsnarl;36;1;2000;5555;6;4;0;-1;0
2975;Foe Reaper 5000;36;1;1000;5554;7;4;0;-1;0
2976;Glubtok;36;1;-1000;5538;8;4;0;-1;0
2977;Helix Gearbreaker;36;1;0;5549;9;4;0;-1;0
2978;"""Captain"" Cookie";36;2;2000;5556;6;4;0;-1;0
2979;Admiral Ripsnarl;36;2;1750;5555;7;4;0;-1;0
2980;Foe Reaper 5000;36;2;1500;5554;8;4;0;-1;0
2981;Glubtok;36;2;0;5538;9;4;0;-1;0
2982;Helix Gearbreaker;36;2;1000;5549;10;4;0;-1;0
2984;Orta;2601;0;3000;0;0;4;0;-1;0
2985;Zekvir;2682;0;0;0;0;0;0;-1;0
2986;Cookie;36;24;7000;4535;0;4;0;-1;0
2987;Zekvir;2682;0;1000;0;1;0;0;-1;0
2988;Aggregation of Horrors;2601;0;1000;0;1;4;0;-1;0
2989;Under-Lord Vik'tis;2684;0;0;0;0;0;0;-1;0
2990;Overseer Kaskel;2688;0;0;0;0;0;0;-1;0
2991;Researcher Ven'kex;2690;0;0;0;0;0;0;-1;0
2992;Researcher Xik'vik;2690;0;1000;0;1;0;0;-1;0
2993;Crazed Abomination;2690;0;2000;0;2;16;0;-1;0
2994;Shurrai;2601;0;2000;0;2;4;0;-1;0
2997;Kordac, the Dormant Protector;2601;0;4000;0;3;4;0;-1;0
2998;Reformed Fury;2686;0;0;0;0;0;0;-1;0
2999;Mirror Master Murkna;2687;0;0;0;0;0;0;-1;0
3000;Bloated Drowner;2687;0;1000;0;1;0;0;-1;0
3001;Cragpie;2687;0;2000;0;2;0;0;-1;0
3002;Leviathan Caller;2687;0;3000;0;3;0;0;-1;0
3004;Evolved Nerubian Leaders;2689;0;1000;0;1;0;0;-1;0
3005;Maklin Drillstab;2680;0;3000;0;0;0;0;-1;0
3006;The Puppetmaster;2688;0;1000;0;1;0;0;-1;0
3007;Speaker Halven;2686;0;1000;0;1;0;0;-1;0
3008;Speaker Pelzeth;2686;0;2000;0;2;0;0;-1;0
3009;Vexie and the Geargrinders;2769;0;0;26690;0;6;0;-1;0
3010;Cauldron of Carnage;2769;0;1000;26692;1;6;0;-1;0
3011;Rik Reverb;2769;0;2000;26694;2;6;0;-1;0
3012;Stix Bunkjunker;2769;0;3000;26696;3;6;0;-1;0
3013;Sprocketmonger Lockenstock;2769;0;4000;26698;4;6;0;-1;0
3014;One-Armed Bandit;2769;0;5000;26700;5;6;0;-1;0
3015;Mug'Zee, Heads of Security;2769;0;6000;26702;6;6;0;-1;0
3016;Chrome King Gallywix;2769;0;7000;26704;7;6;0;-1;0
3017;Frozen Commander;576;0;-1000;3685;4;4;0;-1;0
3019;Demolition Duo;2773;0;0;26795;0;4;0;-1;0
3020;Big M.O.M.M.A.;2773;0;-1000;26797;1;4;0;-1;0
3042;Lord Roccor;2792;0;0;26871;0;6;0;-1;0
3043;Lord Incendius;2792;0;1000;26877;1;6;0;-1;0
3044;Bael'Gar;2792;0;500;26878;2;6;0;-1;0
3045;General Angerforge;2792;0;4500;26874;3;6;0;-1;0
3046;Golem Lord Argelmach;2792;0;4000;26876;4;6;0;-1;0
3047;Ambassador Flamelash;2792;0;5000;26873;5;6;0;-1;0
3048;The Seven;2792;0;4250;26875;6;6;0;-1;0
3049;Emperor Dagran Thaurissan;2792;0;7000;26872;7;6;0;-1;0
3050;Cult Leaders;2686;0;3000;0;3;0;0;-1;0
3053;Swampface;2773;0;1000;26961;2;4;0;-1;0
3054;Geezle Gigazap;2773;0;2000;26963;3;4;0;-1;0
3056;Emberdawn;2805;0;0;0;0;4;0;-1;0
3057;Derelict Duo;2805;0;1000;0;1;4;0;-1;0
3058;Commander Kroluk;2805;0;2000;0;2;4;0;-1;0
3059;Restless Heart;2805;0;3000;0;3;4;0;-1;0
3064;Raid Boss Dummy (30 Sec);2438;0;0;0;0;0;0;-1;0
3065;Raid Boss Dummy (10min);2438;0;1000;0;1;0;0;-1;0
3066;Raid Boss Dummy (5min);2438;0;2000;0;2;0;0;-1;0
3067;Raid Boss Dummy (5min);2438;0;3000;0;3;0;0;-1;0
3071;Arcanotron Custos;2811;0;0;0;0;6;0;-1;0
3072;Seranel Sunlash;2811;0;1000;0;1;4;0;-1;0
3073;Gemellus;2811;0;2000;0;2;4;0;-1;0
3074;Degentrius;2811;0;3000;0;3;6;0;-1;0
3081;Alleria Windrunner;2827;0;0;18015;0;0;0;-1;0
3082;Therum Deepforge;2827;0;1000;18707;1;64;0;-1;0
3083;Slavemaster Ul'rok;2827;0;2000;18708;2;64;0;-1;0
3084;Overlord Mathias Shaw;2827;0;3000;18709;3;64;0;-1;0
3085;Magister Umbric;2827;0;4000;18710;4;64;0;-1;0
3086;Thrall the Corrupted;2828;0;0;18015;0;0;0;-1;0
3087;Inquisitor Gnshal;2828;0;1000;18704;1;64;0;-1;0
3088;Oblivion Elemental;2828;0;2000;18705;2;64;0;-1;0
3089;Vez'okk the Lightless;2828;0;3000;18706;3;64;0;-1;0
3090;Rexxar;2828;0;4000;18699;4;64;0;-1;0
3095;Craggle Fritzbrains;2815;0;0;0;0;0;0;-1;0
3096;Harbinger Ul'thul;2815;0;-1000;0;1;0;0;-1;0
3099;Xel'anegh the Many;2815;0;1000;0;2;0;0;-1;0
3100;The Biggest Bug;2680;0;4000;0;1;0;0;-1;0
3101;Kystia Manaheart;2813;0;0;0;0;4;0;-1;0
3102;Zaen Bladesorrow;2813;0;1000;0;1;4;0;-1;0
3103;Xathuux the Annihilator;2813;0;2000;0;2;4;0;-1;0
3104;Gold Elemental;2826;0;0;0;0;0;0;-1;0
3105;Lithiel Cinderfury;2813;0;3000;0;3;4;0;-1;0
3106;Torque Clanfire and Sprok;2690;0;-1000;0;3;0;0;-1;0
3107;Azhiccar;2830;0;0;27680;0;4;0;-1;0
3108;Taah'bat and A'wazj;2830;0;1000;27683;1;4;0;-1;0
3109;Soul-Scribe;2830;0;2000;27685;2;4;0;-1;0
3120;Geargrave;2684;0;1000;0;1;0;0;-1;0
3121;Maulspike;2664;0;2000;0;0;0;0;-1;0
3122;The Soul Hunters;2810;0;4500;27877;0;6;0;-1;3
3123;Geargrave;2688;0;2000;0;2;0;0;-1;0
3124;Vindle Snapcrank;2689;0;2000;0;2;0;0;-1;0
3126;Underpin;2831;0;0;0;0;0;0;-1;0
3128;The Gobfather;2601;0;5000;0;4;4;0;-1;0
3129;Plexus Sentinel;2810;0;1000;27869;1;6;0;-1;1
3130;Soulbinder Naazindhri;2810;0;2000;27873;2;6;0;-1;2
3131;Loom'ithar;2810;0;1500;27871;3;6;0;-1;2
3132;Forgeweaver Araz;2810;0;4000;27875;4;6;0;-1;3
3133;Fractillus;2810;0;5000;27805;5;6;0;-1;3
3134;Nexus-King Salhadaar;2810;0;6000;27879;6;6;0;-1;4
3135;Dimensius, the All-Devouring;2810;0;7000;27881;7;6;0;-1;4
3138;Underpin;2831;0;-1000;0;1;0;0;-1;0
3139;Shroomspew;2683;0;1000;0;1;0;0;-1;0
3140;Torque Clanfire and Sprok;2681;0;1000;0;1;0;0;-1;0
3147;Reformed Fury;2686;0;4000;0;4;0;0;-1;0
3159;Rotmire;1592;0;0;0;0;6;0;-1;4
3173;Vindle Snapcrank;2826;0;1000;0;1;0;0;-1;0
3174;Geargrave;2826;0;2000;0;2;0;0;-1;0
3176;Imperator Averzian;2912;0;0;28305;0;6;0;-1;1
3177;Vorasius;2912;0;1000;28307;1;6;0;-1;2
3178;Vaelgor & Ezzorak;2912;0;3500;28309;2;6;0;-1;3
3179;Fallen-King Salhadaar;2912;0;3000;28311;3;6;0;-1;2
3180;Lightblinded Vanguard;2912;0;4000;28313;4;6;0;-1;3
3181;Crown of the Cosmos;2912;0;5000;28315;5;6;0;-1;4
3182;Belo'ren, Child of Al'ar;2913;0;0;28255;0;6;0;-1;4
3183;Midnight Falls;2913;0;1000;28303;1;6;0;-1;4
3184;Reshanor, The Untethered;2774;0;0;0;0;4;0;-1;0
3199;Lightblossom Trinity;2859;0;0;0;0;4;0;-1;0
3200;Ikuzz the Light Hunter;2859;0;1000;0;1;4;0;-1;0
3201;Lightwarden Ruia;2859;0;2000;0;2;4;0;-1;0
3202;Ziekett;2859;0;3000;0;3;4;0;-1;0
3205;Clangstank;2826;0;3000;0;3;0;0;-1;0
3206;Gurtha'zul;2815;0;2000;0;3;0;0;-1;0
3207;The Hoardmonger;2825;0;0;0;0;4;0;-1;0
3208;Sentinel of Winter;2825;0;1000;0;1;4;0;-1;0
3209;Nalorakk;2825;0;2000;0;2;4;0;-1;0
